"MachineAttrGLIDEIN_DUNESite0: Descending","@timestamp per month",filters,"Sum of SlotHours"
"NL_NIKHEF",1659330000000,Production,"86332.91455555556"
"NL_NIKHEF",1659330000000,MARS,0
"NL_NIKHEF",1659330000000,Total,"113668.46489375"
"NL_NIKHEF",1662008400000,Analysis,"3271.5876706944446"
"NL_NIKHEF",1662008400000,Production,"17778.459722222222"
"NL_NIKHEF",1662008400000,MARS,0
"NL_NIKHEF",1662008400000,Total,"21050.047392916666"
"NL_NIKHEF",1664600400000,Analysis,"10080.418788194444"
"NL_NIKHEF",1664600400000,Production,"3646.20375"
"NL_NIKHEF",1664600400000,MARS,0
"NL_NIKHEF",1664600400000,Total,"13726.622538194444"
"NL_NIKHEF",1667278800000,Analysis,"24126.355419722222"
"NL_NIKHEF",1667278800000,Production,"15334.352306111112"
"NL_NIKHEF",1667278800000,MARS,0
"NL_NIKHEF",1667278800000,Total,"39460.70772583333"
"NL_NIKHEF",1669874400000,Analysis,"26034.989534305554"
"NL_NIKHEF",1669874400000,Production,"92689.40376333334"
"NL_NIKHEF",1669874400000,MARS,0
"NL_NIKHEF",1669874400000,Total,"118724.39329763889"
"NL_NIKHEF",1672552800000,Analysis,"60139.08645611111"
"NL_NIKHEF",1672552800000,Production,"45624.134666666665"
"NL_NIKHEF",1672552800000,MARS,0
"NL_NIKHEF",1672552800000,Total,"105763.22112277777"
"NL_NIKHEF",1675231200000,Analysis,"5922.685205138889"
"NL_NIKHEF",1675231200000,Production,"98.04222222222222"
"NL_NIKHEF",1675231200000,MARS,0
"NL_NIKHEF",1675231200000,Total,"6020.727427361111"
"NL_NIKHEF",1677650400000,Analysis,"21212.103507361113"
"NL_NIKHEF",1677650400000,Production,"258.329375"
"NL_NIKHEF",1677650400000,MARS,0
"NL_NIKHEF",1677650400000,Total,"21470.43288236111"
"NL_NIKHEF",1680325200000,Analysis,"49078.34313277778"
"NL_NIKHEF",1680325200000,Production,"813.3789583333333"
"NL_NIKHEF",1680325200000,MARS,0
"NL_NIKHEF",1680325200000,Total,"49891.72209111111"
"NL_NIKHEF",1682917200000,Analysis,"11456.660644722222"
"NL_NIKHEF",1682917200000,Production,"63.41541666666666"
"NL_NIKHEF",1682917200000,MARS,0
"NL_NIKHEF",1682917200000,Total,"11520.076061388889"
"NL_NIKHEF",1685595600000,Analysis,"3036.2907750000004"
"NL_NIKHEF",1685595600000,Production,"509.01465277777777"
"NL_NIKHEF",1685595600000,MARS,0
"NL_NIKHEF",1685595600000,Total,"3545.305427777778"
"NL_NIKHEF",1688187600000,Analysis,"8986.14347625"
"NL_NIKHEF",1688187600000,Production,"40952.30388888889"
"NL_NIKHEF",1688187600000,MARS,0
"NL_NIKHEF",1688187600000,Total,"49938.44736513889"
"NL_NIKHEF",1690866000000,Analysis,"3227.1375233333333"
"NL_NIKHEF",1690866000000,Production,"174499.78590277777"
"NL_NIKHEF",1690866000000,MARS,0
"NL_NIKHEF",1690866000000,Total,"177726.9234261111"
"NL_NIKHEF",1693544400000,Analysis,"5979.889201666667"
"NL_NIKHEF",1693544400000,Production,"31438.492083333334"
"NL_NIKHEF",1693544400000,MARS,0
"NL_NIKHEF",1693544400000,Total,"37418.381285"
"NL_NIKHEF",1696136400000,Analysis,"14198.415227777778"
"NL_NIKHEF",1696136400000,Production,"1859.0213194444443"
"NL_NIKHEF",1696136400000,MARS,0
"NL_NIKHEF",1696136400000,Total,"16057.436547222222"
"NL_NIKHEF",1698814800000,Analysis,"2859.224651666667"
"NL_NIKHEF",1698814800000,Production,"2136.75"
"NL_NIKHEF",1698814800000,MARS,0
"NL_NIKHEF",1698814800000,Total,"4995.974651666667"
"UK_Bristol",1641016800000,Analysis,"19140.1570725"
"UK_Bristol",1641016800000,Production,"262005.08849999998"
"UK_Bristol",1641016800000,MARS,0
"UK_Bristol",1641016800000,Total,"281145.2455725"
"UK_Bristol",1643695200000,Analysis,"42379.18332388889"
"UK_Bristol",1643695200000,Production,"26601.349416666668"
"UK_Bristol",1643695200000,MARS,0
"UK_Bristol",1643695200000,Total,"68980.53274055556"
"UK_Bristol",1646114400000,Analysis,"16556.573607916667"
"UK_Bristol",1646114400000,Production,"5188.807791666667"
"UK_Bristol",1646114400000,MARS,0
"UK_Bristol",1646114400000,Total,"21745.381399583333"
"UK_Bristol",1648789200000,Analysis,"91.51529972222222"
"UK_Bristol",1648789200000,Production,"2586.8825"
"UK_Bristol",1648789200000,MARS,0
"UK_Bristol",1648789200000,Total,"2678.3977997222223"
"UK_Bristol",1651381200000,Analysis,"21623.106345"
"UK_Bristol",1651381200000,Production,"73.77604166666666"
"UK_Bristol",1651381200000,MARS,0
"UK_Bristol",1651381200000,Total,"21696.882386666664"
"UK_Bristol",1654059600000,Analysis,"22424.526530277777"
"UK_Bristol",1654059600000,Production,"19587.34763888889"
"UK_Bristol",1654059600000,MARS,0
"UK_Bristol",1654059600000,Total,"42011.874169166666"
"UK_Bristol",1656651600000,Analysis,"36123.674095"
"UK_Bristol",1656651600000,Production,"11775.120902777779"
"UK_Bristol",1656651600000,MARS,0
"UK_Bristol",1656651600000,Total,"47898.794997777775"
"UK_Bristol",1659330000000,Analysis,"35307.58229472222"
"UK_Bristol",1659330000000,Production,"66911.88140277777"
"UK_Bristol",1659330000000,MARS,0
"UK_Bristol",1659330000000,Total,"102219.4636975"
"UK_Bristol",1662008400000,Analysis,"7524.3460256944445"
"UK_Bristol",1662008400000,Production,"9054.402638888889"
"UK_Bristol",1662008400000,MARS,0
"UK_Bristol",1662008400000,Total,"16578.748664583334"
"UK_Bristol",1664600400000,Analysis,"7271.623398194444"
"UK_Bristol",1664600400000,Production,"4811.736597222222"
"UK_Bristol",1664600400000,MARS,0
"UK_Bristol",1664600400000,Total,"12083.359995416668"
"UK_Bristol",1667278800000,Analysis,"18872.09893986111"
"UK_Bristol",1667278800000,Production,"11884.897569444445"
"UK_Bristol",1667278800000,MARS,0
"UK_Bristol",1667278800000,Total,"30756.996509305554"
"UK_Bristol",1669874400000,Analysis,"17380.745109166666"
"UK_Bristol",1669874400000,Production,"8936.416527777777"
"UK_Bristol",1669874400000,MARS,0
"UK_Bristol",1669874400000,Total,"26317.161636944445"
"UK_Bristol",1672552800000,Analysis,"72498.79768666667"
"UK_Bristol",1672552800000,Production,"9340.065982777778"
"UK_Bristol",1672552800000,MARS,0
"UK_Bristol",1672552800000,Total,"81838.86366944444"
"UK_Bristol",1675231200000,Analysis,"38310.862648194445"
"UK_Bristol",1675231200000,Production,"778.0953194444444"
"UK_Bristol",1675231200000,MARS,0
"UK_Bristol",1675231200000,Total,"39088.95796763889"
"UK_Bristol",1677650400000,Analysis,"26048.817098472224"
"UK_Bristol",1677650400000,Production,"157.19854166666667"
"UK_Bristol",1677650400000,MARS,0
"UK_Bristol",1677650400000,Total,"26206.01564013889"
"UK_Bristol",1680325200000,Analysis,"47999.06141111111"
"UK_Bristol",1680325200000,Production,"630.0690277777778"
"UK_Bristol",1680325200000,MARS,0
"UK_Bristol",1680325200000,Total,"48629.13043888889"
"UK_Bristol",1682917200000,Analysis,"7199.049138472223"
"UK_Bristol",1682917200000,Production,"295.9827083333334"
"UK_Bristol",1682917200000,MARS,0
"UK_Bristol",1682917200000,Total,"7495.031846805556"
"UK_Bristol",1685595600000,Analysis,"1790.3649705555554"
"UK_Bristol",1685595600000,Production,"1368.596875"
"UK_Bristol",1685595600000,MARS,0
"UK_Bristol",1685595600000,Total,"3158.9618455555556"
"UK_Bristol",1688187600000,Analysis,"9418.650896666668"
"UK_Bristol",1688187600000,Production,"14555.543472222222"
"UK_Bristol",1688187600000,MARS,0
"UK_Bristol",1688187600000,Total,"23974.19436888889"
"UK_Bristol",1690866000000,Analysis,"11463.152694861112"
"UK_Bristol",1690866000000,Production,"37961.921875"
"UK_Bristol",1690866000000,MARS,0
"UK_Bristol",1690866000000,Total,"49425.07456986111"
"UK_Bristol",1693544400000,Analysis,"6558.263846944445"
"UK_Bristol",1693544400000,Production,"5515.28625"
"UK_Bristol",1693544400000,MARS,0
"UK_Bristol",1693544400000,Total,"12073.550096944446"
"UK_Bristol",1696136400000,Analysis,"23605.277230138887"
"UK_Bristol",1696136400000,Production,"791.9453472222223"
"UK_Bristol",1696136400000,MARS,0
"UK_Bristol",1696136400000,Total,"24397.22257736111"
"UK_Bristol",1698814800000,Analysis,"24297.583596666667"
"UK_Bristol",1698814800000,Production,"427.8054861111111"
"UK_Bristol",1698814800000,MARS,0
"UK_Bristol",1698814800000,Total,"24725.38908277778"
"FR_CCIN2P3",1641016800000,Analysis,"13028.354758333333"
"FR_CCIN2P3",1641016800000,Production,"2701.339763888889"
"FR_CCIN2P3",1641016800000,MARS,0
"FR_CCIN2P3",1641016800000,Total,"15729.694522222224"
"FR_CCIN2P3",1643695200000,Analysis,"29674.64931333333"
"FR_CCIN2P3",1643695200000,Production,"3.4451388888888888"
"FR_CCIN2P3",1643695200000,MARS,0
"FR_CCIN2P3",1643695200000,Total,"29678.094452222223"
"FR_CCIN2P3",1646114400000,Analysis,"26266.466075833334"
"FR_CCIN2P3",1646114400000,Production,"22.219444444444445"
"FR_CCIN2P3",1646114400000,MARS,0
"FR_CCIN2P3",1646114400000,Total,"26288.685520277777"
"FR_CCIN2P3",1648789200000,Analysis,"14281.792186944445"
"FR_CCIN2P3",1648789200000,Production,"1053.2454861111112"
"FR_CCIN2P3",1648789200000,MARS,0
"FR_CCIN2P3",1648789200000,Total,"15335.037673055554"
"FR_CCIN2P3",1651381200000,Analysis,"53644.835255555554"
"FR_CCIN2P3",1651381200000,Production,"5339.651458333333"
"FR_CCIN2P3",1651381200000,MARS,0
"FR_CCIN2P3",1651381200000,Total,"58984.48671388889"
"FR_CCIN2P3",1654059600000,Analysis,"29505.85675722222"
"FR_CCIN2P3",1654059600000,Production,"21780.48277777778"
"FR_CCIN2P3",1654059600000,MARS,0
"FR_CCIN2P3",1654059600000,Total,"51286.339535"
"FR_CCIN2P3",1656651600000,Analysis,"28098.956575555556"
"FR_CCIN2P3",1656651600000,Production,"2031.0341666666668"
"FR_CCIN2P3",1656651600000,MARS,0
"FR_CCIN2P3",1656651600000,Total,"30129.990742222224"
"FR_CCIN2P3",1659330000000,Analysis,"34914.79726013889"
"FR_CCIN2P3",1659330000000,Production,"57643.98548611111"
"FR_CCIN2P3",1659330000000,MARS,0
"FR_CCIN2P3",1659330000000,Total,"92558.78274625"
"FR_CCIN2P3",1662008400000,Analysis,"13630.062507916666"
"FR_CCIN2P3",1662008400000,Production,"4326.29375"
"FR_CCIN2P3",1662008400000,MARS,0
"FR_CCIN2P3",1662008400000,Total,"17956.35625791667"
"FR_CCIN2P3",1664600400000,Analysis,"4532.058475277778"
"FR_CCIN2P3",1664600400000,Production,"89.14965277777777"
"FR_CCIN2P3",1664600400000,MARS,0
"FR_CCIN2P3",1664600400000,Total,"4621.208128055556"
"FR_CCIN2P3",1667278800000,Analysis,"15478.682203472223"
"FR_CCIN2P3",1667278800000,Production,"699.0572916666667"
"FR_CCIN2P3",1667278800000,MARS,0
"FR_CCIN2P3",1667278800000,Total,"16177.739495138889"
"FR_CCIN2P3",1669874400000,Analysis,"12453.420250416668"
"FR_CCIN2P3",1669874400000,Production,"7309.956875"
"FR_CCIN2P3",1669874400000,MARS,0
"FR_CCIN2P3",1669874400000,Total,"19763.377125416664"
"FR_CCIN2P3",1672552800000,Analysis,"47031.67226166667"
"FR_CCIN2P3",1672552800000,Production,"19013.6245"
"FR_CCIN2P3",1672552800000,MARS,0
"FR_CCIN2P3",1672552800000,Total,"66045.29676166667"
"FR_CCIN2P3",1675231200000,Analysis,"11053.072613333334"
"FR_CCIN2P3",1675231200000,Production,"2008.7885833333335"
"FR_CCIN2P3",1675231200000,MARS,0
"FR_CCIN2P3",1675231200000,Total,"13061.861196666667"
"FR_CCIN2P3",1677650400000,Analysis,"19462.43467680556"
"FR_CCIN2P3",1677650400000,Production,"91.9692361111111"
"FR_CCIN2P3",1677650400000,MARS,0
"FR_CCIN2P3",1677650400000,Total,"19554.403912916667"
"FR_CCIN2P3",1680325200000,Analysis,"56111.91097916666"
"FR_CCIN2P3",1680325200000,Production,"5296.423819444444"
"FR_CCIN2P3",1680325200000,MARS,0
"FR_CCIN2P3",1680325200000,Total,"61408.33479861111"
"FR_CCIN2P3",1682917200000,Analysis,"11056.265472638888"
"FR_CCIN2P3",1682917200000,Production,"886.1864583333335"
"FR_CCIN2P3",1682917200000,MARS,0
"FR_CCIN2P3",1682917200000,Total,"11942.451930972222"
"FR_CCIN2P3",1685595600000,Analysis,"768.2146431944444"
"FR_CCIN2P3",1685595600000,Production,"1189.1188194444444"
"FR_CCIN2P3",1685595600000,MARS,0
"FR_CCIN2P3",1685595600000,Total,"1957.333462638889"
"FR_CCIN2P3",1688187600000,Analysis,"4995.520016805555"
"FR_CCIN2P3",1688187600000,Production,"31824.93020833333"
"FR_CCIN2P3",1688187600000,MARS,0
"FR_CCIN2P3",1688187600000,Total,"36820.45022513889"
"FR_CCIN2P3",1690866000000,Analysis,"31770.138810694447"
"FR_CCIN2P3",1690866000000,Production,"185159.35555555555"
"FR_CCIN2P3",1690866000000,MARS,0
"FR_CCIN2P3",1690866000000,Total,"216929.49436625"
"FR_CCIN2P3",1693544400000,Analysis,"3378.914851527778"
"FR_CCIN2P3",1693544400000,Production,"41982.93444444444"
"FR_CCIN2P3",1693544400000,MARS,0
"FR_CCIN2P3",1693544400000,Total,"45361.84929597222"
"FR_CCIN2P3",1696136400000,Analysis,"5717.857675555555"
"FR_CCIN2P3",1696136400000,Production,"505.1444444444445"
"FR_CCIN2P3",1696136400000,MARS,0
"FR_CCIN2P3",1696136400000,Total,"6223.00212"
"FR_CCIN2P3",1698814800000,Analysis,"8834.8053975"
"FR_CCIN2P3",1698814800000,Production,"635.8388888888888"
"FR_CCIN2P3",1698814800000,MARS,0
"FR_CCIN2P3",1698814800000,Total,"9470.64428638889"
"UK_Lancaster",1641016800000,Analysis,"2433.2744350000003"
"UK_Lancaster",1641016800000,Production,"25238.387166666667"
"UK_Lancaster",1641016800000,MARS,0
"UK_Lancaster",1641016800000,Total,"27671.661601666667"
"UK_Lancaster",1643695200000,Analysis,"16048.520457777777"
"UK_Lancaster",1643695200000,Production,"8299.10175"
"UK_Lancaster",1643695200000,MARS,0
"UK_Lancaster",1643695200000,Total,"24347.62220777778"
"UK_Lancaster",1646114400000,Analysis,"14718.97686875"
"UK_Lancaster",1646114400000,Production,"11614.954791666667"
"UK_Lancaster",1646114400000,MARS,0
"UK_Lancaster",1646114400000,Total,"26333.931660416667"
"UK_Lancaster",1648789200000,Analysis,"7461.800697916667"
"UK_Lancaster",1648789200000,Production,"9861.157847222223"
"UK_Lancaster",1648789200000,MARS,0
"UK_Lancaster",1648789200000,Total,"17322.95854513889"
"UK_Lancaster",1651381200000,Analysis,"7941.003767916666"
"UK_Lancaster",1651381200000,Production,"24.097430555555555"
"UK_Lancaster",1651381200000,MARS,0
"UK_Lancaster",1651381200000,Total,"7965.101198472222"
"UK_Lancaster",1654059600000,Analysis,"76871.86263555555"
"UK_Lancaster",1654059600000,Production,"202230.9832638889"
"UK_Lancaster",1654059600000,MARS,0
"UK_Lancaster",1654059600000,Total,"279102.8458994444"
"UK_Lancaster",1656651600000,Analysis,"34729.66518777778"
"UK_Lancaster",1656651600000,Production,"3619.182444444444"
"UK_Lancaster",1656651600000,MARS,0
"UK_Lancaster",1656651600000,Total,"38348.84763222223"
"UK_Lancaster",1659330000000,Analysis,"19147.970992916667"
"UK_Lancaster",1659330000000,Production,"78060.67543055557"
"UK_Lancaster",1659330000000,MARS,0
"UK_Lancaster",1659330000000,Total,"97208.64642347222"
"UK_Lancaster",1662008400000,Analysis,"5030.873981111111"
"UK_Lancaster",1662008400000,Production,"3327.781245555556"
"UK_Lancaster",1662008400000,MARS,0
"UK_Lancaster",1662008400000,Total,"8358.655226666666"
"UK_Lancaster",1664600400000,Analysis,"2522.457643888889"
"UK_Lancaster",1664600400000,Production,"1491.2308233333333"
"UK_Lancaster",1664600400000,MARS,0
"UK_Lancaster",1664600400000,Total,"4013.6884672222222"
"UK_Lancaster",1667278800000,Analysis,"4220.6099979166665"
"UK_Lancaster",1667278800000,Production,"8411.046826666667"
"UK_Lancaster",1667278800000,MARS,0
"UK_Lancaster",1667278800000,Total,"12631.656824583333"
"UK_Lancaster",1669874400000,Analysis,"2862.8507252777777"
"UK_Lancaster",1669874400000,Production,"8862.59868"
"UK_Lancaster",1669874400000,MARS,0
"UK_Lancaster",1669874400000,Total,"11725.449405277777"
"UK_Lancaster",1672552800000,Analysis,"14774.751526666667"
"UK_Lancaster",1672552800000,Production,"10479.926777777779"
"UK_Lancaster",1672552800000,MARS,0
"UK_Lancaster",1672552800000,Total,"25254.678304444446"
"UK_Lancaster",1675231200000,Analysis,"11359.470196666667"
"UK_Lancaster",1675231200000,Production,"167.61911111111112"
"UK_Lancaster",1675231200000,MARS,0
"UK_Lancaster",1675231200000,Total,"11527.089307777778"
"UK_Lancaster",1677650400000,Analysis,"9687.212896111112"
"UK_Lancaster",1677650400000,Production,"31.968055555555555"
"UK_Lancaster",1677650400000,MARS,0
"UK_Lancaster",1677650400000,Total,"9719.180951666667"
"UK_Lancaster",1680325200000,Analysis,"21462.816939583336"
"UK_Lancaster",1680325200000,Production,"245.4373611111111"
"UK_Lancaster",1680325200000,MARS,0
"UK_Lancaster",1680325200000,Total,"21708.254300694443"
"UK_Lancaster",1682917200000,Analysis,"2311.719362222222"
"UK_Lancaster",1682917200000,Production,"3.2205555555555554"
"UK_Lancaster",1682917200000,MARS,0
"UK_Lancaster",1682917200000,Total,"2314.9399177777777"
"UK_Lancaster",1685595600000,Analysis,"75.23727777777778"
"UK_Lancaster",1685595600000,Production,0
"UK_Lancaster",1685595600000,MARS,0
"UK_Lancaster",1685595600000,Total,"75.23727777777778"
"UK_Lancaster",1688187600000,Analysis,"5766.808086111111"
"UK_Lancaster",1688187600000,Production,"5223.56875"
"UK_Lancaster",1688187600000,MARS,0
"UK_Lancaster",1688187600000,Total,"10990.37683611111"
"UK_Lancaster",1690866000000,Analysis,"3286.3258268055556"
"UK_Lancaster",1690866000000,Production,"100902.49375"
"UK_Lancaster",1690866000000,MARS,0
"UK_Lancaster",1690866000000,Total,"104188.81957680556"
"UK_Lancaster",1693544400000,Analysis,"4953.868544305556"
"UK_Lancaster",1693544400000,Production,"46700.80138888889"
"UK_Lancaster",1693544400000,MARS,0
"UK_Lancaster",1693544400000,Total,"51654.66993319445"
"UK_Lancaster",1696136400000,Analysis,"78.7273888888889"
"UK_Lancaster",1696136400000,Production,0
"UK_Lancaster",1696136400000,MARS,0
"UK_Lancaster",1696136400000,Total,"78.7273888888889"
"UK_Lancaster",1698814800000,Analysis,"24.22664"
"UK_Lancaster",1698814800000,Production,"38.59583333333333"
"UK_Lancaster",1698814800000,MARS,0
"UK_Lancaster",1698814800000,Total,"62.822473333333335"
"US_BNL",1641016800000,Analysis,"30320.497778055556"
"US_BNL",1641016800000,Production,"155507.54713888888"
"US_BNL",1641016800000,MARS,0
"US_BNL",1641016800000,Total,"185828.04491694443"
"US_BNL",1643695200000,Analysis,"33932.25862166667"
"US_BNL",1643695200000,Production,"14431.265847222223"
"US_BNL",1643695200000,MARS,0
"US_BNL",1643695200000,Total,"48363.524468888885"
"US_BNL",1646114400000,Analysis,"24192.002867361112"
"US_BNL",1646114400000,Production,"30702.045333333335"
"US_BNL",1646114400000,MARS,0
"US_BNL",1646114400000,Total,"54894.048200694444"
"US_BNL",1648789200000,Analysis,"9976.510844861112"
"US_BNL",1648789200000,Production,"2004.145486111111"
"US_BNL",1648789200000,MARS,0
"US_BNL",1648789200000,Total,"11980.656330972222"
"US_BNL",1651381200000,Analysis,"4614.297777777778"
"US_BNL",1651381200000,Production,"76.75784722222221"
"US_BNL",1651381200000,MARS,0
"US_BNL",1651381200000,Total,"4691.055625"
"US_BNL",1654059600000,Analysis,"21057.0751925"
"US_BNL",1654059600000,Production,"165.35659722222223"
"US_BNL",1654059600000,MARS,0
"US_BNL",1654059600000,Total,"21222.43178972222"
"US_BNL",1656651600000,Analysis,"22902.61123611111"
"US_BNL",1656651600000,Production,"3640.42325"
"US_BNL",1656651600000,MARS,0
"US_BNL",1656651600000,Total,"26543.034486111108"
"US_BNL",1659330000000,Analysis,"11906.373457361111"
"US_BNL",1659330000000,Production,"105926.72551388889"
"US_BNL",1659330000000,MARS,0
"US_BNL",1659330000000,Total,"117833.09897125"
"US_BNL",1662008400000,Analysis,"3168.7715586111112"
"US_BNL",1662008400000,Production,"1946.701527777778"
"US_BNL",1662008400000,MARS,0
"US_BNL",1662008400000,Total,"5115.473086388889"
"US_BNL",1664600400000,Analysis,"2879.6016970833334"
"US_BNL",1664600400000,Production,"961.6093055555556"
"US_BNL",1664600400000,MARS,0
"US_BNL",1664600400000,Total,"3841.2110026388887"
"US_BNL",1667278800000,Analysis,"4892.555991944444"
"US_BNL",1667278800000,Production,"4081.76375"
"US_BNL",1667278800000,MARS,0
"US_BNL",1667278800000,Total,"8974.319741944444"
"US_BNL",1669874400000,Analysis,"5665.037175833333"
"US_BNL",1669874400000,Production,"10455.566388888888"
"US_BNL",1669874400000,MARS,0
"US_BNL",1669874400000,Total,"16120.603564722222"
"US_BNL",1672552800000,Analysis,"9232.072149583333"
"US_BNL",1672552800000,Production,"295.23"
"US_BNL",1672552800000,MARS,0
"US_BNL",1672552800000,Total,"9527.302149583333"
"US_BNL",1675231200000,Analysis,"2113.581166111111"
"US_BNL",1675231200000,Production,"4659.6383749999995"
"US_BNL",1675231200000,MARS,0
"US_BNL",1675231200000,Total,"6773.2195411111115"
"US_BNL",1677650400000,Analysis,"6956.735258472222"
"US_BNL",1677650400000,Production,"159.38875"
"US_BNL",1677650400000,MARS,0
"US_BNL",1677650400000,Total,"7116.124008472222"
"US_BNL",1680325200000,Analysis,"20192.28094097222"
"US_BNL",1680325200000,Production,"4223.261944444444"
"US_BNL",1680325200000,MARS,0
"US_BNL",1680325200000,Total,"24415.542885416668"
"US_BNL",1682917200000,Analysis,"3820.1961874999997"
"US_BNL",1682917200000,Production,"277.2857638888889"
"US_BNL",1682917200000,MARS,0
"US_BNL",1682917200000,Total,"4097.481951388889"
"US_BNL",1685595600000,Analysis,"1441.0887197222223"
"US_BNL",1685595600000,Production,"8729.59701388889"
"US_BNL",1685595600000,MARS,0
"US_BNL",1685595600000,Total,"10170.685733611112"
"US_BNL",1688187600000,Analysis,"2293.5723340277777"
"US_BNL",1688187600000,Production,"8733.478555555557"
"US_BNL",1688187600000,MARS,0
"US_BNL",1688187600000,Total,"11027.050889583332"
"US_BNL",1690866000000,Analysis,"1593.74481125"
"US_BNL",1690866000000,Production,"140793.39534722222"
"US_BNL",1690866000000,MARS,0
"US_BNL",1690866000000,Total,"142387.14015847223"
"US_BNL",1693544400000,Analysis,"2101.364827638889"
"US_BNL",1693544400000,Production,"1620.9243055555555"
"US_BNL",1693544400000,MARS,0
"US_BNL",1693544400000,Total,"3722.2891331944447"
"US_BNL",1696136400000,Analysis,"17310.716119166667"
"US_BNL",1696136400000,Production,"233.0286111111111"
"US_BNL",1696136400000,MARS,0
"US_BNL",1696136400000,Total,"17543.744730277776"
"US_BNL",1698814800000,Analysis,"8930.457116388889"
"US_BNL",1698814800000,Production,"145.20659722222223"
"US_BNL",1698814800000,MARS,0
"US_BNL",1698814800000,Total,"9075.663713611111"
"UK_Imperial",1641016800000,Analysis,"3515.1005438888888"
"UK_Imperial",1641016800000,Production,"13374.07073611111"
"UK_Imperial",1641016800000,MARS,0
"UK_Imperial",1641016800000,Total,"16889.17128"
"UK_Imperial",1643695200000,Analysis,"25935.918850555554"
"UK_Imperial",1643695200000,Production,"8005.30325"
"UK_Imperial",1643695200000,MARS,0
"UK_Imperial",1643695200000,Total,"33941.222100555555"
"UK_Imperial",1646114400000,Analysis,"21024.301100694443"
"UK_Imperial",1646114400000,Production,"546.6860694444445"
"UK_Imperial",1646114400000,MARS,0
"UK_Imperial",1646114400000,Total,"21570.98717013889"
"UK_Imperial",1648789200000,Analysis,"9414.336427222222"
"UK_Imperial",1648789200000,Production,"1168.3613194444445"
"UK_Imperial",1648789200000,MARS,0
"UK_Imperial",1648789200000,Total,"10582.697746666667"
"UK_Imperial",1651381200000,Analysis,"12936.85241388889"
"UK_Imperial",1651381200000,Production,"1363.9968749999998"
"UK_Imperial",1651381200000,MARS,0
"UK_Imperial",1651381200000,Total,"14300.849288888889"
"UK_Imperial",1654059600000,Analysis,"64001.30452791666"
"UK_Imperial",1654059600000,Production,"14181.279652777777"
"UK_Imperial",1654059600000,MARS,0
"UK_Imperial",1654059600000,Total,"78182.58418069444"
"UK_Imperial",1656651600000,Analysis,"58697.89605722222"
"UK_Imperial",1656651600000,Production,"1462.351375"
"UK_Imperial",1656651600000,MARS,0
"UK_Imperial",1656651600000,Total,"60160.24743222222"
"UK_Imperial",1659330000000,Analysis,"16059.089416111112"
"UK_Imperial",1659330000000,Production,"114323.48418055556"
"UK_Imperial",1659330000000,MARS,0
"UK_Imperial",1659330000000,Total,"130382.57359666667"
"UK_Imperial",1662008400000,Analysis,"5592.138481666667"
"UK_Imperial",1662008400000,Production,"10103.628836111111"
"UK_Imperial",1662008400000,MARS,0
"UK_Imperial",1662008400000,Total,"15695.767317777778"
"UK_Imperial",1664600400000,Analysis,"6603.0269568055555"
"UK_Imperial",1664600400000,Production,"1623.3991277777777"
"UK_Imperial",1664600400000,MARS,0
"UK_Imperial",1664600400000,Total,"8226.426084583332"
"UK_Imperial",1667278800000,Analysis,"10342.535872916666"
"UK_Imperial",1667278800000,Production,"4962.755260555556"
"UK_Imperial",1667278800000,MARS,0
"UK_Imperial",1667278800000,Total,"15305.291133472221"
"UK_Imperial",1669874400000,Analysis,"8262.833799444445"
"UK_Imperial",1669874400000,Production,"39191.47086555556"
"UK_Imperial",1669874400000,MARS,0
"UK_Imperial",1669874400000,Total,"47454.304665"
"UK_Imperial",1672552800000,Analysis,"22604.813223888887"
"UK_Imperial",1672552800000,Production,"7859.997416666667"
"UK_Imperial",1672552800000,MARS,0
"UK_Imperial",1672552800000,Total,"30464.810640555555"
"UK_Imperial",1675231200000,Analysis,"2142.9315498611113"
"UK_Imperial",1675231200000,Production,"335.1212083333333"
"UK_Imperial",1675231200000,MARS,0
"UK_Imperial",1675231200000,Total,"2478.0527581944443"
"UK_Imperial",1677650400000,Analysis,"5845.587925"
"UK_Imperial",1677650400000,Production,"225.05506944444446"
"UK_Imperial",1677650400000,MARS,0
"UK_Imperial",1677650400000,Total,"6070.642994444444"
"UK_Imperial",1680325200000,Analysis,"23254.331378194445"
"UK_Imperial",1680325200000,Production,"1434.6440277777776"
"UK_Imperial",1680325200000,MARS,0
"UK_Imperial",1680325200000,Total,"24688.97540597222"
"UK_Imperial",1682917200000,Analysis,"9137.144614861112"
"UK_Imperial",1682917200000,Production,"490.6734027777778"
"UK_Imperial",1682917200000,MARS,0
"UK_Imperial",1682917200000,Total,"9627.818017638889"
"UK_Imperial",1685595600000,Analysis,"530.7151966666667"
"UK_Imperial",1685595600000,Production,"874.1127083333333"
"UK_Imperial",1685595600000,MARS,0
"UK_Imperial",1685595600000,Total,"1404.8279049999999"
"UK_Imperial",1688187600000,Analysis,"15243.019047222222"
"UK_Imperial",1688187600000,Production,"7859.383472222223"
"UK_Imperial",1688187600000,MARS,0
"UK_Imperial",1688187600000,Total,"23102.402519444444"
"UK_Imperial",1690866000000,Analysis,"2599.3987770833332"
"UK_Imperial",1690866000000,Production,"90226.25951388889"
"UK_Imperial",1690866000000,MARS,0
"UK_Imperial",1690866000000,Total,"92825.65829097222"
