"MachineAttrGLIDEIN_DUNESite0: Descending","@timestamp per month",filters,"Sum of SlotHours"
undefined,"2022-11-01",Analysis,"13,143.479"
undefined,"2022-11-01",Production,0
undefined,"2022-11-01",MARS,0
undefined,"2022-11-01",Total,"13,143.479"
undefined,"2022-12-01",Analysis,"22,903.791"
undefined,"2022-12-01",Production,"6,663.252"
undefined,"2022-12-01",MARS,0
undefined,"2022-12-01",Total,"29,567.042"
undefined,"2023-01-01",Analysis,"24,551.871"
undefined,"2023-01-01",Production,"5,642.638"
undefined,"2023-01-01",MARS,0
undefined,"2023-01-01",Total,"30,194.51"
undefined,"2023-02-01",Analysis,"18,102.668"
undefined,"2023-02-01",Production,"116.715"
undefined,"2023-02-01",MARS,0
undefined,"2023-02-01",Total,"18,219.383"
undefined,"2023-03-01",Analysis,"1,344.229"
undefined,"2023-03-01",Production,"2.437"
undefined,"2023-03-01",MARS,0
undefined,"2023-03-01",Total,"1,346.666"
undefined,"2023-04-01",Analysis,"7,144.006"
undefined,"2023-04-01",Production,0
undefined,"2023-04-01",MARS,0
undefined,"2023-04-01",Total,"7,144.006"
undefined,"2023-05-01",Analysis,"862.416"
undefined,"2023-05-01",Production,"16.905"
undefined,"2023-05-01",MARS,0
undefined,"2023-05-01",Total,"879.321"
undefined,"2023-06-01",Analysis,"56.961"
undefined,"2023-06-01",Production,0
undefined,"2023-06-01",MARS,0
undefined,"2023-06-01",Total,"56.961"
undefined,"2023-08-01",Analysis,"10,212.664"
undefined,"2023-08-01",Production,0
undefined,"2023-08-01",MARS,0
undefined,"2023-08-01",Total,"10,212.664"
undefined,"2023-09-01",Analysis,"2,533.643"
undefined,"2023-09-01",Production,0
undefined,"2023-09-01",MARS,0
undefined,"2023-09-01",Total,"2,533.643"
undefined,"2023-10-01",Analysis,"2,566.22"
undefined,"2023-10-01",Production,"32.192"
undefined,"2023-10-01",MARS,0
undefined,"2023-10-01",Total,"2,598.412"
undefined,"2023-11-01",Analysis,"6,141.568"
undefined,"2023-11-01",Production,0
undefined,"2023-11-01",MARS,0
undefined,"2023-11-01",Total,"6,141.568"
"UK_Manchester","2022-01-01",Analysis,"9,247.218"
"UK_Manchester","2022-01-01",Production,"4,584.12"
"UK_Manchester","2022-01-01",MARS,0
"UK_Manchester","2022-01-01",Total,"13,831.338"
"UK_Manchester","2022-02-01",Analysis,"22,175.993"
"UK_Manchester","2022-02-01",Production,0
"UK_Manchester","2022-02-01",MARS,0
"UK_Manchester","2022-02-01",Total,"22,175.993"
"UK_Manchester","2022-03-01",Analysis,"6,786.875"
"UK_Manchester","2022-03-01",Production,"0.527"
"UK_Manchester","2022-03-01",MARS,0
"UK_Manchester","2022-03-01",Total,"6,787.402"
"UK_Manchester","2022-04-01",Analysis,"1,202.896"
"UK_Manchester","2022-04-01",Production,"4.976"
"UK_Manchester","2022-04-01",MARS,0
"UK_Manchester","2022-04-01",Total,"1,207.872"
"UK_Manchester","2022-05-01",Analysis,"10,616.682"
"UK_Manchester","2022-05-01",Production,"1.903"
"UK_Manchester","2022-05-01",MARS,0
"UK_Manchester","2022-05-01",Total,"10,618.585"
"UK_Manchester","2022-06-01",Analysis,"265,184.207"
"UK_Manchester","2022-06-01",Production,"122,287.514"
"UK_Manchester","2022-06-01",MARS,0
"UK_Manchester","2022-06-01",Total,"387,471.721"
"UK_Manchester","2022-07-01",Analysis,"184,407.174"
"UK_Manchester","2022-07-01",Production,"8,422.303"
"UK_Manchester","2022-07-01",MARS,0
"UK_Manchester","2022-07-01",Total,"192,829.477"
"UK_Manchester","2022-08-01",Analysis,"69,860.947"
"UK_Manchester","2022-08-01",Production,"30,137.032"
"UK_Manchester","2022-08-01",MARS,0
"UK_Manchester","2022-08-01",Total,"99,997.979"
"UK_Manchester","2022-09-01",Analysis,"38,355.829"
"UK_Manchester","2022-09-01",Production,"38,270.011"
"UK_Manchester","2022-09-01",MARS,0
"UK_Manchester","2022-09-01",Total,"76,625.84"
"UK_Manchester","2022-10-01",Analysis,"10,820.343"
"UK_Manchester","2022-10-01",Production,"25,465.883"
"UK_Manchester","2022-10-01",MARS,0
"UK_Manchester","2022-10-01",Total,"36,286.227"
"UK_Manchester","2022-11-01",Analysis,"38,350.041"
"UK_Manchester","2022-11-01",Production,"9,713.734"
"UK_Manchester","2022-11-01",MARS,0
"UK_Manchester","2022-11-01",Total,"48,063.775"
"UK_Manchester","2022-12-01",Analysis,"52,104.979"
"UK_Manchester","2022-12-01",Production,"113,013.112"
"UK_Manchester","2022-12-01",MARS,0
"UK_Manchester","2022-12-01",Total,"165,118.091"
"UK_Manchester","2023-01-01",Analysis,"102,048.075"
"UK_Manchester","2023-01-01",Production,"27,879.136"
"UK_Manchester","2023-01-01",MARS,0
"UK_Manchester","2023-01-01",Total,"129,927.211"
"UK_Manchester","2023-02-01",Analysis,"117,668.85"
"UK_Manchester","2023-02-01",Production,"787.594"
"UK_Manchester","2023-02-01",MARS,0
"UK_Manchester","2023-02-01",Total,"118,456.444"
"UK_Manchester","2023-03-01",Analysis,"75,602.665"
"UK_Manchester","2023-03-01",Production,"113.28"
"UK_Manchester","2023-03-01",MARS,0
"UK_Manchester","2023-03-01",Total,"75,715.945"
"UK_Manchester","2023-04-01",Analysis,"187,169.939"
"UK_Manchester","2023-04-01",Production,"739.637"
"UK_Manchester","2023-04-01",MARS,0
"UK_Manchester","2023-04-01",Total,"187,909.576"
"UK_Manchester","2023-05-01",Analysis,"13,782.769"
"UK_Manchester","2023-05-01",Production,"39.53"
"UK_Manchester","2023-05-01",MARS,0
"UK_Manchester","2023-05-01",Total,"13,822.299"
"UK_Manchester","2023-06-01",Analysis,"0.651"
"UK_Manchester","2023-06-01",Production,0
"UK_Manchester","2023-06-01",MARS,0
"UK_Manchester","2023-06-01",Total,"0.651"
"UK_Manchester","2023-07-01",Analysis,"8.843"
"UK_Manchester","2023-07-01",Production,0
"UK_Manchester","2023-07-01",MARS,0
"UK_Manchester","2023-07-01",Total,"8.843"
"UK_Manchester","2023-08-01",Analysis,"5,316.357"
"UK_Manchester","2023-08-01",Production,"141,376.837"
"UK_Manchester","2023-08-01",MARS,0
"UK_Manchester","2023-08-01",Total,"146,693.194"
"UK_Manchester","2023-09-01",Analysis,"72,407.729"
"UK_Manchester","2023-09-01",Production,"14,400.092"
"UK_Manchester","2023-09-01",MARS,0
"UK_Manchester","2023-09-01",Total,"86,807.821"
"UK_Manchester","2023-10-01",Analysis,"26,013.603"
"UK_Manchester","2023-10-01",Production,"4,418.252"
"UK_Manchester","2023-10-01",MARS,0
"UK_Manchester","2023-10-01",Total,"30,431.855"
"UK_Manchester","2023-11-01",Analysis,"27,895.233"
"UK_Manchester","2023-11-01",Production,"8,236.551"
"UK_Manchester","2023-11-01",MARS,0
"UK_Manchester","2023-11-01",Total,"36,131.784"
"CZ_FZU","2022-01-01",Analysis,"47,779.088"
"CZ_FZU","2022-01-01",Production,"118,986.937"
"CZ_FZU","2022-01-01",MARS,0
"CZ_FZU","2022-01-01",Total,"166,766.024"
"CZ_FZU","2022-02-01",Analysis,"67,592.21"
"CZ_FZU","2022-02-01",Production,"14,843.539"
"CZ_FZU","2022-02-01",MARS,0
"CZ_FZU","2022-02-01",Total,"82,435.749"
"CZ_FZU","2022-03-01",Analysis,"91,125.329"
"CZ_FZU","2022-03-01",Production,"21,280.919"
"CZ_FZU","2022-03-01",MARS,0
"CZ_FZU","2022-03-01",Total,"112,406.248"
"CZ_FZU","2022-04-01",Analysis,"14,502.212"
"CZ_FZU","2022-04-01",Production,"806.503"
"CZ_FZU","2022-04-01",MARS,0
"CZ_FZU","2022-04-01",Total,"15,308.715"
"CZ_FZU","2022-05-01",Analysis,"791.483"
"CZ_FZU","2022-05-01",Production,0
"CZ_FZU","2022-05-01",MARS,0
"CZ_FZU","2022-05-01",Total,"791.483"
"CZ_FZU","2022-06-01",Analysis,"1,080.688"
"CZ_FZU","2022-06-01",Production,"544.471"
"CZ_FZU","2022-06-01",MARS,0
"CZ_FZU","2022-06-01",Total,"1,625.159"
"CZ_FZU","2022-07-01",Analysis,"74,918.196"
"CZ_FZU","2022-07-01",Production,"2,267.987"
"CZ_FZU","2022-07-01",MARS,0
"CZ_FZU","2022-07-01",Total,"77,186.183"
"CZ_FZU","2022-08-01",Analysis,"8,784.866"
"CZ_FZU","2022-08-01",Production,"105,583.632"
"CZ_FZU","2022-08-01",MARS,0
"CZ_FZU","2022-08-01",Total,"114,368.498"
"CZ_FZU","2022-09-01",Analysis,"43.927"
"CZ_FZU","2022-09-01",Production,"162.239"
"CZ_FZU","2022-09-01",MARS,0
"CZ_FZU","2022-09-01",Total,"206.166"
"CZ_FZU","2022-10-01",Analysis,"24.956"
"CZ_FZU","2022-10-01",Production,"28.998"
"CZ_FZU","2022-10-01",MARS,0
"CZ_FZU","2022-10-01",Total,"53.954"
"CZ_FZU","2022-11-01",Analysis,"5,645.496"
"CZ_FZU","2022-11-01",Production,"5,470.177"
"CZ_FZU","2022-11-01",MARS,0
"CZ_FZU","2022-11-01",Total,"11,115.673"
"CZ_FZU","2022-12-01",Analysis,"19,912.468"
"CZ_FZU","2022-12-01",Production,"38,349.973"
"CZ_FZU","2022-12-01",MARS,0
"CZ_FZU","2022-12-01",Total,"58,262.441"
"CZ_FZU","2023-01-01",Analysis,"78,087.214"
"CZ_FZU","2023-01-01",Production,"20,851.763"
"CZ_FZU","2023-01-01",MARS,0
"CZ_FZU","2023-01-01",Total,"98,938.976"
"CZ_FZU","2023-02-01",Analysis,"14,480.924"
"CZ_FZU","2023-02-01",Production,"613.305"
"CZ_FZU","2023-02-01",MARS,0
"CZ_FZU","2023-02-01",Total,"15,094.23"
"CZ_FZU","2023-03-01",Analysis,"20,531.073"
"CZ_FZU","2023-03-01",Production,"110.117"
"CZ_FZU","2023-03-01",MARS,0
"CZ_FZU","2023-03-01",Total,"20,641.191"
"CZ_FZU","2023-04-01",Analysis,"103,118.812"
"CZ_FZU","2023-04-01",Production,"41.672"
"CZ_FZU","2023-04-01",MARS,0
"CZ_FZU","2023-04-01",Total,"103,160.484"
"CZ_FZU","2023-05-01",Analysis,"32,160.92"
"CZ_FZU","2023-05-01",Production,"3.672"
"CZ_FZU","2023-05-01",MARS,0
"CZ_FZU","2023-05-01",Total,"32,164.592"
"CZ_FZU","2023-06-01",Analysis,"2,397.572"
"CZ_FZU","2023-06-01",Production,0
"CZ_FZU","2023-06-01",MARS,0
"CZ_FZU","2023-06-01",Total,"2,397.572"
"CZ_FZU","2023-07-01",Analysis,"8,185.391"
"CZ_FZU","2023-07-01",Production,"19,379.738"
"CZ_FZU","2023-07-01",MARS,0
"CZ_FZU","2023-07-01",Total,"27,565.128"
"CZ_FZU","2023-08-01",Analysis,"18,726.837"
"CZ_FZU","2023-08-01",Production,"361,935.391"
"CZ_FZU","2023-08-01",MARS,0
"CZ_FZU","2023-08-01",Total,"380,662.227"
"CZ_FZU","2023-09-01",Analysis,"13,199.606"
"CZ_FZU","2023-09-01",Production,"5,811.656"
"CZ_FZU","2023-09-01",MARS,0
"CZ_FZU","2023-09-01",Total,"19,011.263"
"CZ_FZU","2023-10-01",Analysis,"19,219.587"
"CZ_FZU","2023-10-01",Production,"5,923.014"
"CZ_FZU","2023-10-01",MARS,0
"CZ_FZU","2023-10-01",Total,"25,142.6"
"CZ_FZU","2023-11-01",Analysis,"26,638.495"
"CZ_FZU","2023-11-01",Production,"470.849"
"CZ_FZU","2023-11-01",MARS,0
"CZ_FZU","2023-11-01",Total,"27,109.345"
"IN_TIFR","2022-01-01",Analysis,"61,223.639"
"IN_TIFR","2022-01-01",Production,"221,213.934"
"IN_TIFR","2022-01-01",MARS,0
"IN_TIFR","2022-01-01",Total,"282,437.574"
"IN_TIFR","2022-02-01",Analysis,"32,018.477"
"IN_TIFR","2022-02-01",Production,"16,456.976"
"IN_TIFR","2022-02-01",MARS,0
"IN_TIFR","2022-02-01",Total,"48,475.453"
"IN_TIFR","2022-03-01",Analysis,"60,827.969"
"IN_TIFR","2022-03-01",Production,"34,784.848"
"IN_TIFR","2022-03-01",MARS,0
"IN_TIFR","2022-03-01",Total,"95,612.817"
"IN_TIFR","2022-04-01",Analysis,"20,257.744"
"IN_TIFR","2022-04-01",Production,"11,907.087"
"IN_TIFR","2022-04-01",MARS,0
"IN_TIFR","2022-04-01",Total,"32,164.831"
"IN_TIFR","2022-05-01",Analysis,"22,684.014"
"IN_TIFR","2022-05-01",Production,0
"IN_TIFR","2022-05-01",MARS,0
"IN_TIFR","2022-05-01",Total,"22,684.014"
"IN_TIFR","2022-06-01",Analysis,"52,160.648"
"IN_TIFR","2022-06-01",Production,"36,076.415"
"IN_TIFR","2022-06-01",MARS,0
"IN_TIFR","2022-06-01",Total,"88,237.063"
"IN_TIFR","2022-07-01",Analysis,"58,356.503"
"IN_TIFR","2022-07-01",Production,"14,494.593"
"IN_TIFR","2022-07-01",MARS,0
"IN_TIFR","2022-07-01",Total,"72,851.096"
"IN_TIFR","2022-08-01",Analysis,"102,399.308"
"IN_TIFR","2022-08-01",Production,"118,443.252"
"IN_TIFR","2022-08-01",MARS,0
"IN_TIFR","2022-08-01",Total,"220,842.559"
"IN_TIFR","2022-09-01",Analysis,"12,357.597"
"IN_TIFR","2022-09-01",Production,"5,357.593"
"IN_TIFR","2022-09-01",MARS,0
"IN_TIFR","2022-09-01",Total,"17,715.19"
"IN_TIFR","2022-10-01",Analysis,"24,540.825"
"IN_TIFR","2022-10-01",Production,"5,542.614"
"IN_TIFR","2022-10-01",MARS,0
"IN_TIFR","2022-10-01",Total,"30,083.439"
"IN_TIFR","2022-11-01",Analysis,"15,959.037"
"IN_TIFR","2022-11-01",Production,"1,095.244"
"IN_TIFR","2022-11-01",MARS,0
"IN_TIFR","2022-11-01",Total,"17,054.281"
"IN_TIFR","2022-12-01",Analysis,"21,835.15"
"IN_TIFR","2022-12-01",Production,"577.211"
"IN_TIFR","2022-12-01",MARS,0
"IN_TIFR","2022-12-01",Total,"22,412.361"
"IN_TIFR","2023-01-01",Analysis,"47,655.766"
"IN_TIFR","2023-01-01",Production,"1,446.579"
"IN_TIFR","2023-01-01",MARS,0
"IN_TIFR","2023-01-01",Total,"49,102.345"
"IN_TIFR","2023-03-01",Analysis,"22,382.841"
"IN_TIFR","2023-03-01",Production,"4.098"
"IN_TIFR","2023-03-01",MARS,0
"IN_TIFR","2023-03-01",Total,"22,386.939"
"IN_TIFR","2023-04-01",Analysis,"137,060.752"
"IN_TIFR","2023-04-01",Production,"18.025"
"IN_TIFR","2023-04-01",MARS,0
"IN_TIFR","2023-04-01",Total,"137,078.777"
"IN_TIFR","2023-05-01",Analysis,"34,608.724"
"IN_TIFR","2023-05-01",Production,"0.769"
"IN_TIFR","2023-05-01",MARS,0
"IN_TIFR","2023-05-01",Total,"34,609.493"
"IN_TIFR","2023-07-01",Analysis,"13,046.265"
"IN_TIFR","2023-07-01",Production,"9,608.815"
"IN_TIFR","2023-07-01",MARS,0
"IN_TIFR","2023-07-01",Total,"22,655.08"
"IN_TIFR","2023-08-01",Analysis,"5,824.538"
"IN_TIFR","2023-08-01",Production,"35,761.879"
"IN_TIFR","2023-08-01",MARS,0
"IN_TIFR","2023-08-01",Total,"41,586.417"
"IN_TIFR","2023-09-01",Analysis,"8,923.869"
"IN_TIFR","2023-09-01",Production,"947.598"
"IN_TIFR","2023-09-01",MARS,0
"IN_TIFR","2023-09-01",Total,"9,871.467"
"IN_TIFR","2023-10-01",Analysis,"10,280.616"
"IN_TIFR","2023-10-01",Production,0
"IN_TIFR","2023-10-01",MARS,0
"IN_TIFR","2023-10-01",Total,"10,280.616"
"IN_TIFR","2023-11-01",Analysis,"9,484.601"
"IN_TIFR","2023-11-01",Production,0
"IN_TIFR","2023-11-01",MARS,0
"IN_TIFR","2023-11-01",Total,"9,484.601"
"ES_PIC","2022-01-01",Analysis,"30,816.036"
"ES_PIC","2022-01-01",Production,"83,358.574"
"ES_PIC","2022-01-01",MARS,0
"ES_PIC","2022-01-01",Total,"114,174.61"
"ES_PIC","2022-02-01",Analysis,"56,057.677"
"ES_PIC","2022-02-01",Production,"22,235.955"
"ES_PIC","2022-02-01",MARS,0
"ES_PIC","2022-02-01",Total,"78,293.631"
"ES_PIC","2022-03-01",Analysis,"57,099.903"
"ES_PIC","2022-03-01",Production,"17,077.814"
"ES_PIC","2022-03-01",MARS,0
"ES_PIC","2022-03-01",Total,"74,177.716"
"ES_PIC","2022-04-01",Analysis,"16,230.686"
"ES_PIC","2022-04-01",Production,"1,404.124"
"ES_PIC","2022-04-01",MARS,0
"ES_PIC","2022-04-01",Total,"17,634.81"
"ES_PIC","2022-05-01",Analysis,"56,483.037"
"ES_PIC","2022-05-01",Production,"3,424.876"
"ES_PIC","2022-05-01",MARS,0
"ES_PIC","2022-05-01",Total,"59,907.913"
"ES_PIC","2022-06-01",Analysis,"75,484.816"
"ES_PIC","2022-06-01",Production,"52,863.235"
"ES_PIC","2022-06-01",MARS,0
"ES_PIC","2022-06-01",Total,"128,348.051"
"ES_PIC","2022-07-01",Analysis,"79,677.111"
"ES_PIC","2022-07-01",Production,"13,909.155"
"ES_PIC","2022-07-01",MARS,0
"ES_PIC","2022-07-01",Total,"93,586.266"
"ES_PIC","2022-08-01",Analysis,"48,247.875"
"ES_PIC","2022-08-01",Production,"160,793.912"
"ES_PIC","2022-08-01",MARS,0
"ES_PIC","2022-08-01",Total,"209,041.787"
"ES_PIC","2022-09-01",Analysis,"18,182.117"
"ES_PIC","2022-09-01",Production,"16,727.871"
"ES_PIC","2022-09-01",MARS,0
"ES_PIC","2022-09-01",Total,"34,909.988"
"ES_PIC","2022-10-01",Analysis,"10,114.124"
"ES_PIC","2022-10-01",Production,"4,856.955"
"ES_PIC","2022-10-01",MARS,0
"ES_PIC","2022-10-01",Total,"14,971.079"
"ES_PIC","2022-11-01",Analysis,"16,995.238"
"ES_PIC","2022-11-01",Production,"7,280.441"
"ES_PIC","2022-11-01",MARS,0
"ES_PIC","2022-11-01",Total,"24,275.68"
"ES_PIC","2022-12-01",Analysis,"14,086.279"
"ES_PIC","2022-12-01",Production,"14,501.645"
"ES_PIC","2022-12-01",MARS,0
"ES_PIC","2022-12-01",Total,"28,587.924"
"ES_PIC","2023-01-01",Analysis,"20,102.049"
"ES_PIC","2023-01-01",Production,"2,799.491"
"ES_PIC","2023-01-01",MARS,0
"ES_PIC","2023-01-01",Total,"22,901.541"
"ES_PIC","2023-02-01",Analysis,"8,405.629"
"ES_PIC","2023-02-01",Production,"247.727"
"ES_PIC","2023-02-01",MARS,0
"ES_PIC","2023-02-01",Total,"8,653.356"
"ES_PIC","2023-03-01",Analysis,"24,180.645"
"ES_PIC","2023-03-01",Production,"170.269"
"ES_PIC","2023-03-01",MARS,0
"ES_PIC","2023-03-01",Total,"24,350.914"
"ES_PIC","2023-04-01",Analysis,"49,621.048"
"ES_PIC","2023-04-01",Production,"517.846"
"ES_PIC","2023-04-01",MARS,0
"ES_PIC","2023-04-01",Total,"50,138.894"
"ES_PIC","2023-05-01",Analysis,"15,338.606"
"ES_PIC","2023-05-01",Production,"96.239"
"ES_PIC","2023-05-01",MARS,0
"ES_PIC","2023-05-01",Total,"15,434.845"
"ES_PIC","2023-06-01",Analysis,"1,092.695"
"ES_PIC","2023-06-01",Production,"654.925"
"ES_PIC","2023-06-01",MARS,0
"ES_PIC","2023-06-01",Total,"1,747.62"
"ES_PIC","2023-07-01",Analysis,"8,459.696"
"ES_PIC","2023-07-01",Production,"5,744.676"
"ES_PIC","2023-07-01",MARS,0
"ES_PIC","2023-07-01",Total,"14,204.373"
"ES_PIC","2023-08-01",Analysis,"23,589.275"
"ES_PIC","2023-08-01",Production,"85,469.78"
"ES_PIC","2023-08-01",MARS,0
"ES_PIC","2023-08-01",Total,"109,059.054"
"ES_PIC","2023-09-01",Analysis,"11,739.852"
"ES_PIC","2023-09-01",Production,"62,417.077"
"ES_PIC","2023-09-01",MARS,0
"ES_PIC","2023-09-01",Total,"74,156.929"
"ES_PIC","2023-10-01",Analysis,"10,322.735"
"ES_PIC","2023-10-01",Production,"1,040.943"
"ES_PIC","2023-10-01",MARS,0
"ES_PIC","2023-10-01",Total,"11,363.678"
"ES_PIC","2023-11-01",Analysis,"5,595.418"
"ES_PIC","2023-11-01",Production,"2,146.877"
"ES_PIC","2023-11-01",MARS,0
"ES_PIC","2023-11-01",Total,"7,742.295"
"UK_QMUL","2022-01-01",Analysis,"19,617.253"
"UK_QMUL","2022-01-01",Production,"73,409.603"
"UK_QMUL","2022-01-01",MARS,0
"UK_QMUL","2022-01-01",Total,"93,026.856"
"UK_QMUL","2022-02-01",Analysis,"7,768.206"
"UK_QMUL","2022-02-01",Production,"481.924"
"UK_QMUL","2022-02-01",MARS,0
"UK_QMUL","2022-02-01",Total,"8,250.13"
"UK_QMUL","2022-03-01",Analysis,"33,772.046"
"UK_QMUL","2022-03-01",Production,"5,957.409"
"UK_QMUL","2022-03-01",MARS,0
"UK_QMUL","2022-03-01",Total,"39,729.455"
"UK_QMUL","2022-04-01",Analysis,"10,662.133"
"UK_QMUL","2022-04-01",Production,"2,334.511"
"UK_QMUL","2022-04-01",MARS,0
"UK_QMUL","2022-04-01",Total,"12,996.644"
"UK_QMUL","2022-05-01",Analysis,"88,373.761"
"UK_QMUL","2022-05-01",Production,"8,027.246"
"UK_QMUL","2022-05-01",MARS,0
"UK_QMUL","2022-05-01",Total,"96,401.008"
"UK_QMUL","2022-06-01",Analysis,"71,860.908"
"UK_QMUL","2022-06-01",Production,"44,399.072"
"UK_QMUL","2022-06-01",MARS,0
"UK_QMUL","2022-06-01",Total,"116,259.98"
"UK_QMUL","2022-07-01",Analysis,"30,903.507"
"UK_QMUL","2022-07-01",Production,"11,380.487"
"UK_QMUL","2022-07-01",MARS,0
"UK_QMUL","2022-07-01",Total,"42,283.994"
"UK_QMUL","2022-08-01",Analysis,"33,486.902"
"UK_QMUL","2022-08-01",Production,"99,693.034"
"UK_QMUL","2022-08-01",MARS,0
"UK_QMUL","2022-08-01",Total,"133,179.936"
"UK_QMUL","2022-09-01",Analysis,"10,907.824"
"UK_QMUL","2022-09-01",Production,"12,156.518"
"UK_QMUL","2022-09-01",MARS,0
"UK_QMUL","2022-09-01",Total,"23,064.342"
"UK_QMUL","2022-10-01",Analysis,"10,267.832"
"UK_QMUL","2022-10-01",Production,"4,549.973"
"UK_QMUL","2022-10-01",MARS,0
"UK_QMUL","2022-10-01",Total,"14,817.804"
"UK_QMUL","2022-11-01",Analysis,"34,990.363"
"UK_QMUL","2022-11-01",Production,"12,401.158"
"UK_QMUL","2022-11-01",MARS,0
"UK_QMUL","2022-11-01",Total,"47,391.521"
"UK_QMUL","2022-12-01",Analysis,"29,432.4"
"UK_QMUL","2022-12-01",Production,"14,211.452"
"UK_QMUL","2022-12-01",MARS,0
"UK_QMUL","2022-12-01",Total,"43,643.852"
"UK_QMUL","2023-01-01",Analysis,"42,612.607"
"UK_QMUL","2023-01-01",Production,"21,084.72"
"UK_QMUL","2023-01-01",MARS,0
"UK_QMUL","2023-01-01",Total,"63,697.326"
"UK_QMUL","2023-02-01",Analysis,"7,253.653"
"UK_QMUL","2023-02-01",Production,"2,028.633"
"UK_QMUL","2023-02-01",MARS,0
"UK_QMUL","2023-02-01",Total,"9,282.286"
"UK_QMUL","2023-03-01",Analysis,"3,781.219"
"UK_QMUL","2023-03-01",Production,"310.877"
"UK_QMUL","2023-03-01",MARS,0
"UK_QMUL","2023-03-01",Total,"4,092.096"
"UK_QMUL","2023-04-01",Analysis,"183.691"
"UK_QMUL","2023-04-01",Production,"848.418"
"UK_QMUL","2023-04-01",MARS,0
"UK_QMUL","2023-04-01",Total,"1,032.109"
"UK_QMUL","2023-05-01",Analysis,"632.384"
"UK_QMUL","2023-05-01",Production,0
"UK_QMUL","2023-05-01",MARS,0
"UK_QMUL","2023-05-01",Total,"632.384"
"UK_QMUL","2023-06-01",Analysis,"1,199.172"
"UK_QMUL","2023-06-01",Production,"536.276"
"UK_QMUL","2023-06-01",MARS,0
"UK_QMUL","2023-06-01",Total,"1,735.447"
"UK_QMUL","2023-07-01",Analysis,"5,485.738"
"UK_QMUL","2023-07-01",Production,"27,976.157"
"UK_QMUL","2023-07-01",MARS,0
"UK_QMUL","2023-07-01",Total,"33,461.895"
"UK_QMUL","2023-08-01",Analysis,"37,813.505"
"UK_QMUL","2023-08-01",Production,"234,786.212"
"UK_QMUL","2023-08-01",MARS,0
"UK_QMUL","2023-08-01",Total,"272,599.717"
"UK_QMUL","2023-09-01",Analysis,"2,747.774"
"UK_QMUL","2023-09-01",Production,"58,318.319"
"UK_QMUL","2023-09-01",MARS,0
"UK_QMUL","2023-09-01",Total,"61,066.093"
"UK_QMUL","2023-10-01",Analysis,"4,848.435"
"UK_QMUL","2023-10-01",Production,"590.757"
"UK_QMUL","2023-10-01",MARS,0
"UK_QMUL","2023-10-01",Total,"5,439.191"
"UK_QMUL","2023-11-01",Analysis,"2,450.645"
"UK_QMUL","2023-11-01",Production,"2,193.35"
"UK_QMUL","2023-11-01",MARS,0
"UK_QMUL","2023-11-01",Total,"4,643.995"
"NL_NIKHEF","2022-01-01",Analysis,"18,124.85"
"NL_NIKHEF","2022-01-01",Production,"20,105.565"
"NL_NIKHEF","2022-01-01",MARS,0
"NL_NIKHEF","2022-01-01",Total,"38,230.415"
"NL_NIKHEF","2022-02-01",Analysis,"11,990.771"
"NL_NIKHEF","2022-02-01",Production,"27,191.597"
"NL_NIKHEF","2022-02-01",MARS,0
"NL_NIKHEF","2022-02-01",Total,"39,182.368"
"NL_NIKHEF","2022-03-01",Analysis,"12,853.698"
"NL_NIKHEF","2022-03-01",Production,"2,901.577"
"NL_NIKHEF","2022-03-01",MARS,0
"NL_NIKHEF","2022-03-01",Total,"15,755.275"
"NL_NIKHEF","2022-04-01",Analysis,"13,796.909"
"NL_NIKHEF","2022-04-01",Production,"673.861"
"NL_NIKHEF","2022-04-01",MARS,0
"NL_NIKHEF","2022-04-01",Total,"14,470.771"
"NL_NIKHEF","2022-05-01",Analysis,"47,708.721"
"NL_NIKHEF","2022-05-01",Production,"63.61"
"NL_NIKHEF","2022-05-01",MARS,0
"NL_NIKHEF","2022-05-01",Total,"47,772.331"
"NL_NIKHEF","2022-06-01",Analysis,"48,492.798"
"NL_NIKHEF","2022-06-01",Production,"50,019.391"
"NL_NIKHEF","2022-06-01",MARS,0
"NL_NIKHEF","2022-06-01",Total,"98,512.189"
"NL_NIKHEF","2022-07-01",Analysis,"35,320.736"
"NL_NIKHEF","2022-07-01",Production,"2,432.296"
"NL_NIKHEF","2022-07-01",MARS,0
"NL_NIKHEF","2022-07-01",Total,"37,753.032"
"NL_NIKHEF","2022-08-01",Analysis,"27,335.55"
"NL_NIKHEF","2022-08-01",Production,"86,332.915"
"NL_NIKHEF","2022-08-01",MARS,0
"NL_NIKHEF","2022-08-01",Total,"113,668.465"
"NL_NIKHEF","2022-09-01",Analysis,"3,271.588"
"NL_NIKHEF","2022-09-01",Production,"17,778.46"
"NL_NIKHEF","2022-09-01",MARS,0
"NL_NIKHEF","2022-09-01",Total,"21,050.047"
"NL_NIKHEF","2022-10-01",Analysis,"10,080.419"
"NL_NIKHEF","2022-10-01",Production,"3,646.204"
"NL_NIKHEF","2022-10-01",MARS,0
"NL_NIKHEF","2022-10-01",Total,"13,726.623"
"NL_NIKHEF","2022-11-01",Analysis,"24,126.355"
"NL_NIKHEF","2022-11-01",Production,"15,334.352"
"NL_NIKHEF","2022-11-01",MARS,0
"NL_NIKHEF","2022-11-01",Total,"39,460.708"
"NL_NIKHEF","2022-12-01",Analysis,"26,034.99"
"NL_NIKHEF","2022-12-01",Production,"92,689.404"
